model,condition,country,language,total_questions,valid_responses,invalid_responses,success_rate,mean_consistency_rate
x-ai/grok-4.1-fast,imitation,Belgium,de,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Belgium,en,10,10,0,1.0,0.76
x-ai/grok-4.1-fast,imitation,Belgium,fr,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Bolivia,en,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Bolivia,es,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Brazil,en,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Brazil,pt,10,10,0,1.0,0.78
x-ai/grok-4.1-fast,imitation,Burkina Faso,en,10,10,0,1.0,0.98
x-ai/grok-4.1-fast,imitation,Burkina Faso,fr,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Canada,en-native,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,Canada,fr,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Chile,en,10,10,0,1.0,0.8
x-ai/grok-4.1-fast,imitation,Chile,es,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,China,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,China,zh-cn,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Colombia,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,Colombia,es,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,Ecuador,en,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Ecuador,es,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,Egypt,ar,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Egypt,en,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,France,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,France,fr,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Germany,de,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Germany,en,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Ghana,en-native,10,10,0,1.0,1.0
x-ai/grok-4.1-fast,imitation,Guatemala,en,10,10,0,1.0,1.0
x-ai/grok-4.1-fast,imitation,Guatemala,es,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Haiti,en,10,10,0,1.0,0.98
x-ai/grok-4.1-fast,imitation,Haiti,fr,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Hong Kong,en-native,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Hong Kong,zh-cn,10,10,0,1.0,0.78
x-ai/grok-4.1-fast,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.78
x-ai/grok-4.1-fast,imitation,Iraq,ar,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Iraq,en,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,Ireland,en-native,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Italy,en,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Italy,it,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Japan,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,Japan,ja,10,10,0,1.0,0.8
x-ai/grok-4.1-fast,imitation,Jordan,ar,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Jordan,en,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Kazakhstan,en,10,10,0,1.0,0.8
x-ai/grok-4.1-fast,imitation,Kazakhstan,ru,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Kenya,en-native,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Korea,en,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Korea,ko,10,10,0,1.0,0.8
x-ai/grok-4.1-fast,imitation,Kuwait,ar,10,10,0,1.0,0.98
x-ai/grok-4.1-fast,imitation,Kuwait,en,10,10,0,1.0,1.0
x-ai/grok-4.1-fast,imitation,Kyrgyzstan,en,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Kyrgyzstan,ru,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Lebanon,ar,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Lebanon,en,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,Libya,ar,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Libya,en,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Luxembourg,de,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Luxembourg,en,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Luxembourg,fr,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Macao,en,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Macao,pt,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Macao,zh-cn,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Malaysia,en-native,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,Mali,en,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Mali,fr,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Malta,en-native,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Mexico,en,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Mexico,es,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Morocco,ar,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Morocco,en,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,New Zealand,en-native,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Nicaragua,en,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Nicaragua,es,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Nigeria,en-native,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Pakistan,en-native,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Palestine,ar,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Palestine,en,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Peru,en,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Peru,es,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,Philippines,en-native,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Portugal,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,Portugal,pt,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Puerto Rico,en-native,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Puerto Rico,es,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Qatar,ar,10,10,0,1.0,0.98
x-ai/grok-4.1-fast,imitation,Qatar,en,10,10,0,1.0,0.98
x-ai/grok-4.1-fast,imitation,Russia,en,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Russia,ru,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,Rwanda,en-native,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Rwanda,fr,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Singapore,en-native,10,10,0,1.0,0.8
x-ai/grok-4.1-fast,imitation,Singapore,zh-cn,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,South Africa,en-native,10,10,0,1.0,0.8
x-ai/grok-4.1-fast,imitation,Spain,en,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Spain,es,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Switzerland,de,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Switzerland,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,Switzerland,fr,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Switzerland,it,10,10,0,1.0,0.86
x-ai/grok-4.1-fast,imitation,Taiwan,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,Taiwan,zh-tw,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Tunisia,ar,10,10,0,1.0,0.88
x-ai/grok-4.1-fast,imitation,Tunisia,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,United Kingdom,en-native,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,United States,en-native,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Uruguay,en,10,10,0,1.0,0.8
x-ai/grok-4.1-fast,imitation,Uruguay,es,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Venezuela,en,10,10,0,1.0,0.84
x-ai/grok-4.1-fast,imitation,Venezuela,es,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Yemen,ar,10,10,0,1.0,0.98
x-ai/grok-4.1-fast,imitation,Yemen,en,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Zambia,en-native,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Zimbabwe,en-native,10,10,0,1.0,0.94
